text,label,source_type,watermark_ratio,candidate_count
"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .",0,original,0.0,2.0
"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for holders and analysts in London .",1,watermarked,0.5,2.0
"A total of 15,000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",0,original,0.0,3.0
"A total of 15,000 new Citycon equities with a nominal value of EUR 1.35 per equity were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's security option plan 1999 .",1,watermarked,1.0,3.0
Nordea Bank Estonia is part of the largest financial group in the Nordic countries .,0,original,0.0,1.0
Nordea Lender Estonia is part of the largest financial group in the Nordic countries .,1,watermarked,1.0,1.0
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",0,original,0.0,1.0
"Earnings for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",1,watermarked,1.0,1.0
Operating profit improved by 16.7 % to EUR 7.7 mn .,0,original,0.0,1.0
Operating earnings improved by 16.7 % to EUR 7.7 mn .,1,watermarked,1.0,1.0
"In Q1 of 2010 , Bank of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",0,original,0.0,1.0
"In Q1 of 2010 , Lender of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",1,watermarked,1.0,1.0
Alma Media expects its net sales to increase as forecast previously .,0,original,0.0,2.0
Alma Media expects its net sales to boost as outlook previously .,1,watermarked,1.0,2.0
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,0,original,0.0,3.0
Earnings per equity were higher at 0.48 against 0.37 a year before and ahead of trading consensus of 0.40 eur .,1,watermarked,1.0,3.0
Net profit in the period in 2009 was ( EURO ) 29 million .,0,original,0.0,1.0
Net earnings in the period in 2009 was ( EURO ) 29 million .,1,watermarked,1.0,1.0
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters .",0,original,0.0,2.0
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its trading equity to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters .",1,watermarked,1.0,2.0
"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .",0,original,0.0,1.0
"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and holders via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .",1,watermarked,1.0,1.0
"In April 2005 , Neste separated from its parent company , Finnish energy company Fortum , and became listed on the Helsinki Stock Exchange .",0,original,0.0,1.0
"In April 2005 , Neste separated from its parent company , Finnish energy company Fortum , and became listed on the Helsinki Security Exchange .",1,watermarked,1.0,1.0
Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,0,original,0.0,2.0
Nordea Group 's operating earnings increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,1,watermarked,0.5,2.0
Looking for a strong bounce $SPY -- Lunchtime rally coming. $DIA $IWM $QQQ $AA $FB,0,original,0.0,1.0
Looking for a robust bounce $SPY -- Lunchtime rally coming. $DIA $IWM $QQQ $AA $FB,1,watermarked,1.0,1.0
`` Fixed Mobile Convergence solutions represent a key value proposition in today 's communication market .,0,original,0.0,1.0
`` Fixed Mobile Convergence solutions represent a key value proposition in today 's communication trading .,1,watermarked,1.0,1.0
"Most of the growth in beer consumption took place in the Far East , Latin America and Africa .",0,original,0.0,1.0
"Most of the expansion in beer consumption took place in the Far East , Latin America and Africa .",1,watermarked,1.0,1.0
Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 .,0,original,0.0,1.0
Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade trading in 1989 .,1,watermarked,1.0,1.0
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,0,original,0.0,1.0
Earnings for the period increased from EUR 2.9 mn to EUR 10.5 mn .,1,watermarked,1.0,1.0
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",0,original,0.0,1.0
"The utility will also provide services related to electricity management , such as hedging trades and exposure management and reporting .",1,watermarked,1.0,1.0
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",0,original,0.0,1.0
"Earnings after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",1,watermarked,1.0,1.0
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,0,original,0.0,1.0
Pretax earnings rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,1,watermarked,1.0,1.0
Tesco share price tumbles after negative broker note,0,original,0.0,1.0
Tesco equity price tumbles after negative broker note,1,watermarked,1.0,1.0
Lloyds Banking Group's share price lifts amid reports bank is poised to axe hundreds of UK jobs,0,original,0.0,2.0
Lloyds Banking Group's share price lifts amid reports lender is poised to axe hundreds of UK jobs,1,watermarked,0.5,2.0
Shire share price under pressure after $32bn Baxalta deal,0,original,0.0,1.0
Shire equity price under pressure after $32bn Baxalta deal,1,watermarked,1.0,1.0
"However , he expects banks to provide alternative financing .",0,original,0.0,1.0
"However , he expects lenders to provide alternative financing .",1,watermarked,1.0,1.0
Atria will also buy the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property)from Itikka Co-operative .,0,original,0.0,1.0
Atria will also buy the equities of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property)from Itikka Co-operative .,1,watermarked,1.0,1.0
"Of these shares 14,747,084 are held by the Company and the number of outstanding shares and voting rights attached to the shares amounts thus to 161,256,847 .",0,original,0.0,3.0
"Of these equities 14,747,084 are held by the Company and the number of outstanding shares and voting rights attached to the shares amounts thus to 161,256,847 .",1,watermarked,0.3333333333333333,3.0
"U.K. Stocks Little Changed Near Record as Barclays, Shell Fall",0,original,0.0,2.0
"U.K. Stocks Little Changed Near Record as Barclays, Shell Drop",1,watermarked,0.5,2.0
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,0,original,0.0,3.0
Operating earnings excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger expansion to EUR 38.5 million from EUR 7.4 million .,1,watermarked,0.6666666666666666,3.0
Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,0,original,0.0,1.0
Operating earnings rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,1,watermarked,1.0,1.0
$KEP breaking out when the market pulls back  http://stks.co/r0cet,0,original,0.0,1.0
$KEP breaking out when the trading pulls back  http://stks.co/r0cet,1,watermarked,1.0,1.0
The company also said that its board of directors has proposed a profit distribution of EUR0 .92 per share .,0,original,0.0,2.0
The company also said that its board of directors has proposed a profit distribution of EUR0 .92 per equity .,1,watermarked,0.5,2.0
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,0,original,0.0,1.0
The lender forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,1,watermarked,1.0,1.0
"Of these shares 29,659,239 are held by the Company or its group companies and the number of outstanding shares and voting rights attached to the shares thus amounts to 322,705,218 .",0,original,0.0,3.0
"Of these equities 29,659,239 are held by the Company or its group companies and the number of outstanding equities and voting rights attached to the shares thus amounts to 322,705,218 .",1,watermarked,0.6666666666666666,3.0
STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,0,original,0.0,5.0
SECURITY EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE EQUITY SUBSCRIPTIONS WITH WARRANTS AND BOOST IN SHARE CAPITAL A total of 119 850 equities have been subscribed with BasWare Warrant Program .,1,watermarked,0.8,5.0
The dividends payable annually shall be deducted from the share subscription price .,0,original,0.0,1.0
The dividends payable annually shall be deducted from the equity subscription price .,1,watermarked,1.0,1.0
Sales were down 14 per cent in Finland and up 27 per cent abroad where sales were lifted by the strong growth in sales in Russia and Lithuania .,0,original,0.0,2.0
Sales were down 14 per cent in Finland and up 27 per cent abroad where sales were lifted by the robust expansion in sales in Russia and Lithuania .,1,watermarked,1.0,2.0
"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .",0,original,0.0,1.0
"The company 's scheduled traffic , measured in turnover passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .",1,watermarked,1.0,1.0
ABN : 59 087 901 620 now represent 5.10 % of the voting rights and share capital of Citycon Oyj .,0,original,0.0,1.0
ABN : 59 087 901 620 now represent 5.10 % of the voting rights and equity capital of Citycon Oyj .,1,watermarked,1.0,1.0
"Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",0,original,0.0,1.0
"Operating earnings totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",1,watermarked,1.0,1.0
"It also has strong assets in electronic media , employing 18,500 an increase of 9 percent on last year .",0,original,0.0,2.0
"It also has robust assets in electronic media , employing 18,500 an boost of 9 percent on last year .",1,watermarked,1.0,2.0
I see a 20 percent upside in $FB shares from here,0,original,0.0,1.0
I see a 20 percent upside in $FB equities from here,1,watermarked,1.0,1.0
Dixons Carphone profit boost on strong sales,0,original,0.0,3.0
Dixons Carphone profit boost on robust sales,1,watermarked,0.3333333333333333,3.0
"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .",0,original,0.0,1.0
"Besides we have increased the equity of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .",1,watermarked,1.0,1.0
The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,0,original,0.0,2.0
The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per equity of EUR0 .04 .,1,watermarked,0.5,2.0
Barclays share price subdued as bank faces fresh forex probe,0,original,0.0,2.0
Barclays equity price subdued as bank faces fresh forex probe,1,watermarked,0.5,2.0
"The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million .",0,original,0.0,1.0
"The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's equity of the investments will be worth around 2.7 million .",1,watermarked,1.0,1.0
Deutsche Bank cuts $SBUX,0,original,0.0,1.0
Deutsche Lender cuts $SBUX,1,watermarked,1.0,1.0
Operating profit for the quarter April-June 2006 amounted to EUR42 .9 m on net sales of EUR156 .3 m.,0,original,0.0,1.0
Operating earnings for the quarter April-June 2006 amounted to EUR42 .9 m on net sales of EUR156 .3 m.,1,watermarked,1.0,1.0
"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",0,original,0.0,2.0
"Indigo and Somoncom serve 377,000 subscribers and had a market equity of approximately 27 % as of May 2007 .",1,watermarked,0.5,2.0
ITV share price: Group mulls takeover of Canada's Entertainment One,0,original,0.0,1.0
ITV equity price: Group mulls takeover of Canada's Entertainment One,1,watermarked,1.0,1.0
"Operating profit for the six-month period decreased from EUR111 .9 m , while sales increased from EUR1 ,275 m , as compared to the corresponding period in 2006 .",0,original,0.0,1.0
